feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,FUDS,2,r0_scale,r0_scale_2,25.0,>65,3.3079700783925023,3.489162687325145,3.3079700783925023
T6_plain,FUDS,2,r0_scale,r0_scale_2,45.0,35-65,6.260564783675743,6.685988080097376,6.260564783675743
T6_plain,FUDS,2,r0_scale,r0_scale_2,45.0,<=35,6.944513679123554,7.55589033395993,6.944513679123554
T6_plain,FUDS,2,r0_scale,r0_scale_2,45.0,>65,3.5860833260127296,3.8338238298251257,3.586052063588183
T6_plain,US06,0,baseline,unperturbed,0.0,35-65,0.5412854127461707,0.6387960525350033,-0.3037558509299781
T6_plain,US06,0,baseline,unperturbed,0.0,<=35,0.8452274502804842,0.9789029812340498,-0.6409475942426927
T6_plain,US06,0,baseline,unperturbed,0.0,>65,0.18567434644351477,0.22892611393328605,-0.060269435983263626
T6_plain,US06,0,baseline,unperturbed,25.0,35-65,0.17742350154946368,0.20732781500282305,-0.060901401430274275
T6_plain,US06,0,baseline,unperturbed,25.0,<=35,0.3409023122213682,0.5835187431390246,-0.02122312913143731
T6_plain,US06,0,baseline,unperturbed,25.0,>65,0.31215310067114105,0.42981074363627886,-0.05719604026845637
T6_plain,US06,0,baseline,unperturbed,45.0,35-65,0.12038269556451614,0.14955840392425115,0.017776001008064566
T6_plain,US06,0,baseline,unperturbed,45.0,<=35,0.15369995795186406,0.1884385315445906,-0.02704106380368099
T6_plain,US06,0,baseline,unperturbed,45.0,>65,0.09701482921262852,0.11146056562266467,-0.09519807683529867
T6_plain,US06,0,r0_scale,r0_scale_0.5,0.0,35-65,5.794626959152944,5.881332619804258,-5.794626959152944
T6_plain,US06,0,r0_scale,r0_scale_0.5,0.0,<=35,4.790064265558172,5.360239577082301,-4.790064265558172
T6_plain,US06,0,r0_scale,r0_scale_0.5,0.0,>65,2.5542094633880996,2.630054633816665,-2.5542094633880996
T6_plain,US06,0,r0_scale,r0_scale_0.5,25.0,35-65,3.9919148414291215,4.206574091678224,-3.9919148414291215
T6_plain,US06,0,r0_scale,r0_scale_0.5,25.0,<=35,2.955936988286077,3.237505197043881,-2.955936988286077
T6_plain,US06,0,r0_scale,r0_scale_0.5,25.0,>65,1.6973077727690107,1.7295307846020043,-1.6973077727690107
T6_plain,US06,0,r0_scale,r0_scale_0.5,45.0,35-65,4.390409805780667,4.658671866229089,-4.390409805780667
T6_plain,US06,0,r0_scale,r0_scale_0.5,45.0,<=35,2.988836368779966,3.372991094509652,-2.9869332552012287
T6_plain,US06,0,r0_scale,r0_scale_0.5,45.0,>65,2.087781120192065,2.126512267172062,-2.087781120192065
T6_plain,US06,0,r0_scale,r0_scale_0.8,0.0,35-65,2.418128240205185,2.44095598242535,-2.418128240205185
T6_plain,US06,0,r0_scale,r0_scale_0.8,0.0,<=35,2.439260283383482,2.8007621308966644,-2.4229903103298973
T6_plain,US06,0,r0_scale,r0_scale_0.8,0.0,>65,1.0234235461498882,1.050280528686867,-1.0234235461498882
T6_plain,US06,0,r0_scale,r0_scale_0.8,25.0,35-65,1.588027509446076,1.7168500198171228,-1.588027509446076
T6_plain,US06,0,r0_scale,r0_scale_0.8,25.0,<=35,1.2529125718985772,1.4600650213776023,-1.2528953945178303
T6_plain,US06,0,r0_scale,r0_scale_0.8,25.0,>65,0.7122736737842704,0.8041531625584378,-0.7122736737842704
T6_plain,US06,0,r0_scale,r0_scale_0.8,45.0,35-65,1.6957288156401418,1.8204201539733331,-1.6957288156401418
T6_plain,US06,0,r0_scale,r0_scale_0.8,45.0,<=35,1.280455043801479,1.4561026417967786,-1.2784656983914795
T6_plain,US06,0,r0_scale,r0_scale_0.8,45.0,>65,0.890864356620867,0.9095267458540638,-0.890864356620867
T6_plain,US06,0,r0_scale,r0_scale_1.2,0.0,35-65,1.675128134897113,1.9863755177895814,1.675128134897113
T6_plain,US06,0,r0_scale,r0_scale_1.2,0.0,<=35,1.300300520230336,1.382055355336327,1.300300520230336
