model,precision,window_index,repeat_index,cycles,clock_hz
lfp_t6plain_fuds_s1,fp32,53,1,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,2,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,3,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,4,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,5,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,6,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,7,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,8,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,9,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,10,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,11,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,12,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,13,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,14,47745578,250000000
lfp_t6plain_fuds_s1,fp32,53,15,47745578,250000000
lfp_t6plain_fuds_s1,fp32,54,0,47754872,250000000
lfp_t6plain_fuds_s1,fp32,54,1,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,2,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,3,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,4,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,5,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,6,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,7,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,8,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,9,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,10,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,11,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,12,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,13,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,14,47754826,250000000
lfp_t6plain_fuds_s1,fp32,54,15,47754826,250000000
lfp_t6plain_fuds_s1,fp32,55,0,47602362,250000000
lfp_t6plain_fuds_s1,fp32,55,1,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,2,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,3,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,4,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,5,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,6,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,7,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,8,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,9,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,10,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,11,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,12,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,13,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,14,47602316,250000000
lfp_t6plain_fuds_s1,fp32,55,15,47602316,250000000
lfp_t6plain_fuds_s1,fp32,56,0,47628321,250000000
lfp_t6plain_fuds_s1,fp32,56,1,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,2,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,3,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,4,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,5,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,6,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,7,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,8,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,9,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,10,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,11,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,12,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,13,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,14,47628273,250000000
lfp_t6plain_fuds_s1,fp32,56,15,47628273,250000000
lfp_t6plain_fuds_s1,fp32,57,0,47746531,250000000
lfp_t6plain_fuds_s1,fp32,57,1,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,2,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,3,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,4,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,5,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,6,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,7,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,8,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,9,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,10,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,11,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,12,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,13,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,14,47746483,250000000
lfp_t6plain_fuds_s1,fp32,57,15,47746483,250000000
lfp_t6plain_fuds_s1,fp32,58,0,47751384,250000000
lfp_t6plain_fuds_s1,fp32,58,1,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,2,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,3,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,4,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,5,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,6,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,7,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,8,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,9,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,10,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,11,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,12,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,13,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,14,47751329,250000000
lfp_t6plain_fuds_s1,fp32,58,15,47751329,250000000
lfp_t6plain_fuds_s1,fp32,59,0,47722805,250000000
lfp_t6plain_fuds_s1,fp32,59,1,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,2,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,3,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,4,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,5,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,6,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,7,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,8,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,9,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,10,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,11,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,12,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,13,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,14,47722780,250000000
lfp_t6plain_fuds_s1,fp32,59,15,47722780,250000000
lfp_t6plain_fuds_s1,fp32,60,0,47707878,250000000
lfp_t6plain_fuds_s1,fp32,60,1,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,2,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,3,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,4,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,5,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,6,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,7,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,8,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,9,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,10,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,11,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,12,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,13,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,14,47707823,250000000
lfp_t6plain_fuds_s1,fp32,60,15,47707823,250000000
lfp_t6plain_fuds_s1,fp32,61,0,47730777,250000000
lfp_t6plain_fuds_s1,fp32,61,1,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,2,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,3,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,4,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,5,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,6,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,7,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,8,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,9,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,10,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,11,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,12,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,13,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,14,47730722,250000000
lfp_t6plain_fuds_s1,fp32,61,15,47730722,250000000
lfp_t6plain_fuds_s1,fp32,62,0,47728253,250000000
lfp_t6plain_fuds_s1,fp32,62,1,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,2,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,3,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,4,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,5,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,6,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,7,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,8,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,9,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,10,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,11,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,12,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,13,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,14,47728205,250000000
lfp_t6plain_fuds_s1,fp32,62,15,47728205,250000000
lfp_t6plain_fuds_s1,fp32,63,0,47610362,250000000
lfp_t6plain_fuds_s1,fp32,63,1,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,2,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,3,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,4,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,5,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,6,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,7,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,8,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,9,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,10,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,11,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,12,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,13,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,14,47610316,250000000
lfp_t6plain_fuds_s1,fp32,63,15,47610316,250000000
lfp_t6plain_fuds_s2,fp32,0,0,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,1,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,2,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,3,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,4,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,5,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,6,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,7,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,8,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,9,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,10,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,11,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,12,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,13,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,14,47634685,250000000
lfp_t6plain_fuds_s2,fp32,0,15,47634685,250000000
lfp_t6plain_fuds_s2,fp32,1,0,47734015,250000000
lfp_t6plain_fuds_s2,fp32,1,1,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,2,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,3,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,4,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,5,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,6,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,7,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,8,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,9,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,10,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,11,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,12,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,13,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,14,47733969,250000000
lfp_t6plain_fuds_s2,fp32,1,15,47733969,250000000
lfp_t6plain_fuds_s2,fp32,2,0,47705403,250000000
lfp_t6plain_fuds_s2,fp32,2,1,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,2,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,3,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,4,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,5,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,6,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,7,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,8,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,9,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,10,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,11,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,12,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,13,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,14,47705357,250000000
lfp_t6plain_fuds_s2,fp32,2,15,47705357,250000000
lfp_t6plain_fuds_s2,fp32,3,0,47718477,250000000
lfp_t6plain_fuds_s2,fp32,3,1,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,2,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,3,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,4,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,5,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,6,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,7,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,8,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,9,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,10,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,11,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,12,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,13,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,14,47718424,250000000
lfp_t6plain_fuds_s2,fp32,3,15,47718424,250000000
lfp_t6plain_fuds_s2,fp32,4,0,47705458,250000000
lfp_t6plain_fuds_s2,fp32,4,1,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,2,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,3,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,4,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,5,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,6,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,7,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,8,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,9,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,10,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,11,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,12,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,13,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,14,47705405,250000000
lfp_t6plain_fuds_s2,fp32,4,15,47705405,250000000
lfp_t6plain_fuds_s2,fp32,5,0,47692517,250000000
lfp_t6plain_fuds_s2,fp32,5,1,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,2,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,3,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,4,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,5,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,6,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,7,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,8,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,9,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,10,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,11,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,12,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,13,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,14,47692494,250000000
lfp_t6plain_fuds_s2,fp32,5,15,47692494,250000000
lfp_t6plain_fuds_s2,fp32,6,0,47663097,250000000
lfp_t6plain_fuds_s2,fp32,6,1,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,2,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,3,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,4,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,5,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,6,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,7,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,8,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,9,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,10,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,11,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,12,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,13,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,14,47663042,250000000
lfp_t6plain_fuds_s2,fp32,6,15,47663042,250000000
lfp_t6plain_fuds_s2,fp32,7,0,47633936,250000000
lfp_t6plain_fuds_s2,fp32,7,1,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,2,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,3,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,4,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,5,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,6,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,7,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,8,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,9,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,10,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,11,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,12,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,13,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,14,47633883,250000000
lfp_t6plain_fuds_s2,fp32,7,15,47633883,250000000
lfp_t6plain_fuds_s2,fp32,8,0,47639748,250000000
lfp_t6plain_fuds_s2,fp32,8,1,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,2,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,3,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,4,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,5,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,6,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,7,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,8,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,9,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,10,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,11,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,12,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,13,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,14,47639702,250000000
lfp_t6plain_fuds_s2,fp32,8,15,47639702,250000000
lfp_t6plain_fuds_s2,fp32,9,0,47744417,250000000
lfp_t6plain_fuds_s2,fp32,9,1,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,2,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,3,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,4,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,5,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,6,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,7,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,8,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,9,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,10,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,11,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,12,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,13,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,14,47744371,250000000
lfp_t6plain_fuds_s2,fp32,9,15,47744371,250000000
lfp_t6plain_fuds_s2,fp32,10,0,47758785,250000000
lfp_t6plain_fuds_s2,fp32,10,1,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,2,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,3,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,4,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,5,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,6,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,7,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,8,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,9,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,10,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,11,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,12,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,13,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,14,47758730,250000000
lfp_t6plain_fuds_s2,fp32,10,15,47758730,250000000
lfp_t6plain_fuds_s2,fp32,11,0,47704384,250000000
lfp_t6plain_fuds_s2,fp32,11,1,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,2,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,3,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,4,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,5,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,6,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,7,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,8,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,9,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,10,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,11,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,12,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,13,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,14,47704361,250000000
lfp_t6plain_fuds_s2,fp32,11,15,47704361,250000000
lfp_t6plain_fuds_s2,fp32,12,0,47708596,250000000
lfp_t6plain_fuds_s2,fp32,12,1,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,2,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,3,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,4,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,5,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,6,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,7,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,8,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,9,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,10,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,11,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,12,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,13,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,14,47708571,250000000
lfp_t6plain_fuds_s2,fp32,12,15,47708571,250000000
lfp_t6plain_fuds_s2,fp32,13,0,47707096,250000000
lfp_t6plain_fuds_s2,fp32,13,1,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,2,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,3,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,4,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,5,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,6,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,7,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,8,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,9,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,10,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,11,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,12,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,13,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,14,47707041,250000000
lfp_t6plain_fuds_s2,fp32,13,15,47707041,250000000
lfp_t6plain_fuds_s2,fp32,14,0,47642517,250000000
lfp_t6plain_fuds_s2,fp32,14,1,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,2,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,3,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,4,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,5,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,6,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,7,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,8,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,9,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,10,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,11,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,12,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,13,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,14,47642469,250000000
lfp_t6plain_fuds_s2,fp32,14,15,47642469,250000000
lfp_t6plain_fuds_s2,fp32,15,0,47579528,250000000
lfp_t6plain_fuds_s2,fp32,15,1,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,2,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,3,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,4,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,5,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,6,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,7,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,8,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,9,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,10,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,11,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,12,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,13,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,14,47579482,250000000
lfp_t6plain_fuds_s2,fp32,15,15,47579482,250000000
lfp_t6plain_fuds_s2,fp32,16,0,47645560,250000000
lfp_t6plain_fuds_s2,fp32,16,1,47645514,250000000
lfp_t6plain_fuds_s2,fp32,16,2,47645514,250000000
lfp_t6plain_fuds_s2,fp32,16,3,47645514,250000000
lfp_t6plain_fuds_s2,fp32,16,4,47645514,250000000
