model,precision,sample_index,repeat_index,total_cycles,network_cycles,preprocessing_window_cycles,clock_hz
lfp_t6plain_dst_s0,fp32,863,804,47995883,47972818,23065,250000000
lfp_t6plain_dst_s0,fp32,864,805,47996112,47973047,23065,250000000
lfp_t6plain_dst_s0,fp32,865,806,47996456,47973391,23065,250000000
lfp_t6plain_dst_s0,fp32,866,807,47996706,47973641,23065,250000000
lfp_t6plain_dst_s0,fp32,867,808,47996632,47973567,23065,250000000
lfp_t6plain_dst_s0,fp32,868,809,47996705,47973640,23065,250000000
lfp_t6plain_dst_s0,fp32,869,810,47996843,47973778,23065,250000000
lfp_t6plain_dst_s0,fp32,870,811,47997207,47974142,23065,250000000
lfp_t6plain_dst_s0,fp32,871,812,47997386,47974321,23065,250000000
lfp_t6plain_dst_s0,fp32,872,813,47997699,47974634,23065,250000000
lfp_t6plain_dst_s0,fp32,873,814,47997647,47974573,23074,250000000
lfp_t6plain_dst_s0,fp32,874,815,47997860,47974786,23074,250000000
lfp_t6plain_dst_s0,fp32,875,816,47997900,47974826,23074,250000000
lfp_t6plain_dst_s0,fp32,876,817,47997893,47974819,23074,250000000
lfp_t6plain_dst_s0,fp32,877,818,47998133,47975059,23074,250000000
lfp_t6plain_dst_s0,fp32,878,819,47998263,47975189,23074,250000000
lfp_t6plain_dst_s0,fp32,879,820,47998587,47975513,23074,250000000
lfp_t6plain_dst_s0,fp32,880,821,47999657,47976583,23074,250000000
lfp_t6plain_dst_s0,fp32,881,822,47999723,47976649,23074,250000000
lfp_t6plain_dst_s0,fp32,882,823,47999834,47976760,23074,250000000
lfp_t6plain_dst_s0,fp32,883,824,48000101,47977027,23074,250000000
lfp_t6plain_dst_s0,fp32,884,825,48000412,47977338,23074,250000000
lfp_t6plain_dst_s0,fp32,885,826,48001132,47978058,23074,250000000
lfp_t6plain_dst_s0,fp32,886,827,48001509,47978435,23074,250000000
lfp_t6plain_dst_s0,fp32,887,828,48001369,47978295,23074,250000000
lfp_t6plain_dst_s0,fp32,888,829,48001785,47978711,23074,250000000
lfp_t6plain_dst_s0,fp32,889,830,48002052,47978987,23065,250000000
lfp_t6plain_dst_s0,fp32,890,831,48002636,47979571,23065,250000000
lfp_t6plain_dst_s0,fp32,891,832,48002652,47979587,23065,250000000
lfp_t6plain_dst_s0,fp32,892,833,48003135,47980070,23065,250000000
lfp_t6plain_dst_s0,fp32,893,834,48002957,47979892,23065,250000000
lfp_t6plain_dst_s0,fp32,894,835,48002882,47979817,23065,250000000
lfp_t6plain_dst_s0,fp32,895,836,48002970,47979905,23065,250000000
lfp_t6plain_dst_s0,fp32,896,837,48003088,47980016,23072,250000000
lfp_t6plain_dst_s0,fp32,897,838,48003252,47980178,23074,250000000
lfp_t6plain_dst_s0,fp32,898,839,48003305,47980240,23065,250000000
lfp_t6plain_dst_s0,fp32,899,840,48003415,47980350,23065,250000000
lfp_t6plain_dst_s0,fp32,900,841,48003360,47980297,23063,250000000
lfp_t6plain_dst_s0,fp32,901,842,48003317,47980243,23074,250000000
lfp_t6plain_dst_s0,fp32,902,843,48003026,47979963,23063,250000000
lfp_t6plain_dst_s0,fp32,903,844,48002931,47979868,23063,250000000
lfp_t6plain_dst_s0,fp32,904,845,48002785,47979722,23063,250000000
lfp_t6plain_dst_s0,fp32,905,846,48002745,47979682,23063,250000000
lfp_t6plain_dst_s0,fp32,906,847,48002658,47979595,23063,250000000
lfp_t6plain_dst_s0,fp32,907,848,48002487,47979424,23063,250000000
lfp_t6plain_dst_s0,fp32,908,849,48002325,47979254,23071,250000000
lfp_t6plain_dst_s0,fp32,909,850,48002289,47979218,23071,250000000
lfp_t6plain_dst_s0,fp32,910,851,48002242,47979171,23071,250000000
lfp_t6plain_dst_s0,fp32,911,852,48002220,47979149,23071,250000000
lfp_t6plain_dst_s0,fp32,912,853,48002016,47978945,23071,250000000
lfp_t6plain_dst_s0,fp32,913,854,48002036,47978965,23071,250000000
lfp_t6plain_dst_s0,fp32,914,855,48001954,47978883,23071,250000000
lfp_t6plain_dst_s0,fp32,915,856,48001646,47978573,23073,250000000
lfp_t6plain_dst_s0,fp32,916,857,48001519,47978448,23071,250000000
lfp_t6plain_dst_s0,fp32,917,858,48001272,47978201,23071,250000000
lfp_t6plain_dst_s0,fp32,918,859,48001153,47978082,23071,250000000
lfp_t6plain_dst_s0,fp32,919,860,48001286,47978215,23071,250000000
lfp_t6plain_dst_s0,fp32,920,861,48001448,47978377,23071,250000000
lfp_t6plain_dst_s0,fp32,921,862,48001405,47978334,23071,250000000
lfp_t6plain_dst_s0,fp32,922,863,48001513,47978442,23071,250000000
lfp_t6plain_dst_s0,fp32,923,864,48001449,47978378,23071,250000000
lfp_t6plain_dst_s0,fp32,924,865,48001768,47978703,23065,250000000
lfp_t6plain_dst_s0,fp32,925,866,48001761,47978696,23065,250000000
lfp_t6plain_dst_s0,fp32,926,867,48001560,47978495,23065,250000000
lfp_t6plain_dst_s0,fp32,927,868,48001706,47978641,23065,250000000
lfp_t6plain_dst_s0,fp32,928,869,48001550,47978485,23065,250000000
lfp_t6plain_dst_s0,fp32,929,870,48001431,47978366,23065,250000000
lfp_t6plain_dst_s0,fp32,930,871,48001096,47978031,23065,250000000
lfp_t6plain_dst_s0,fp32,931,872,48000658,47977593,23065,250000000
lfp_t6plain_dst_s0,fp32,932,873,48000308,47977243,23065,250000000
lfp_t6plain_dst_s0,fp32,933,874,47999889,47976824,23065,250000000
lfp_t6plain_dst_s0,fp32,934,875,47999933,47976868,23065,250000000
lfp_t6plain_dst_s0,fp32,935,876,47999746,47976681,23065,250000000
lfp_t6plain_dst_s0,fp32,936,877,47999708,47976643,23065,250000000
lfp_t6plain_dst_s0,fp32,937,878,47999760,47976695,23065,250000000
lfp_t6plain_dst_s0,fp32,938,879,47999338,47976273,23065,250000000
lfp_t6plain_dst_s0,fp32,939,880,47999373,47976308,23065,250000000
lfp_t6plain_dst_s0,fp32,940,881,47999331,47976266,23065,250000000
lfp_t6plain_dst_s0,fp32,941,882,47998940,47975875,23065,250000000
lfp_t6plain_dst_s0,fp32,942,883,47998544,47975479,23065,250000000
lfp_t6plain_dst_s0,fp32,943,884,47998393,47975328,23065,250000000
lfp_t6plain_dst_s0,fp32,944,885,47997979,47974914,23065,250000000
lfp_t6plain_dst_s0,fp32,945,886,47997529,47974464,23065,250000000
lfp_t6plain_dst_s0,fp32,946,887,47996900,47973835,23065,250000000
lfp_t6plain_dst_s0,fp32,947,888,47996946,47973881,23065,250000000
lfp_t6plain_dst_s0,fp32,948,889,47997331,47974266,23065,250000000
lfp_t6plain_dst_s0,fp32,949,890,47999235,47976170,23065,250000000
lfp_t6plain_dst_s0,fp32,950,891,47999400,47976335,23065,250000000
lfp_t6plain_dst_s0,fp32,951,892,47999927,47976862,23065,250000000
lfp_t6plain_dst_s0,fp32,952,893,48000382,47977317,23065,250000000
lfp_t6plain_dst_s0,fp32,953,894,48000936,47977871,23065,250000000
lfp_t6plain_dst_s0,fp32,954,895,48001198,47978133,23065,250000000
lfp_t6plain_dst_s0,fp32,955,896,48001519,47978454,23065,250000000
lfp_t6plain_dst_s0,fp32,956,897,48001557,47978492,23065,250000000
lfp_t6plain_dst_s0,fp32,957,898,48001308,47978243,23065,250000000
lfp_t6plain_dst_s0,fp32,958,899,48001690,47978625,23065,250000000
lfp_t6plain_dst_s0,fp32,959,900,48002004,47978939,23065,250000000
lfp_t6plain_dst_s0,fp32,960,901,48002165,47979093,23072,250000000
lfp_t6plain_dst_s0,fp32,961,902,48002168,47979096,23072,250000000
lfp_t6plain_dst_s0,fp32,962,903,48001844,47978779,23065,250000000
lfp_t6plain_dst_s0,fp32,963,904,48001424,47978359,23065,250000000
lfp_t6plain_dst_s0,fp32,964,905,48001247,47978182,23065,250000000
lfp_t6plain_dst_s0,fp32,965,906,48000651,47977579,23072,250000000
lfp_t6plain_dst_s0,fp32,966,907,48000301,47977236,23065,250000000
lfp_t6plain_dst_s0,fp32,967,908,47999698,47976633,23065,250000000
lfp_t6plain_dst_s0,fp32,968,909,47999178,47976105,23073,250000000
lfp_t6plain_dst_s0,fp32,969,910,47998768,47975688,23080,250000000
lfp_t6plain_dst_s0,fp32,970,911,47998290,47975208,23082,250000000
lfp_t6plain_dst_s0,fp32,971,912,47997525,47974445,23080,250000000
lfp_t6plain_dst_s0,fp32,972,913,47996719,47973637,23082,250000000
lfp_t6plain_dst_s0,fp32,973,914,47996240,47973167,23073,250000000
lfp_t6plain_dst_s0,fp32,974,915,47995569,47972496,23073,250000000
lfp_t6plain_dst_s0,fp32,975,916,47995128,47972055,23073,250000000
lfp_t6plain_dst_s0,fp32,976,917,47994922,47971849,23073,250000000
lfp_t6plain_dst_s0,fp32,977,918,47994273,47971200,23073,250000000
lfp_t6plain_dst_s0,fp32,978,919,47993710,47970637,23073,250000000
lfp_t6plain_dst_s0,fp32,979,920,47993198,47970125,23073,250000000
lfp_t6plain_dst_s0,fp32,980,921,47992613,47969540,23073,250000000
lfp_t6plain_dst_s0,fp32,981,922,47991942,47968869,23073,250000000
lfp_t6plain_dst_s0,fp32,982,923,47991705,47968632,23073,250000000
lfp_t6plain_dst_s0,fp32,983,924,47991252,47968179,23073,250000000
lfp_t6plain_dst_s0,fp32,984,925,47990853,47967780,23073,250000000
lfp_t6plain_dst_s0,fp32,985,926,47990480,47967407,23073,250000000
lfp_t6plain_dst_s0,fp32,986,927,47990122,47967049,23073,250000000
lfp_t6plain_dst_s0,fp32,987,928,47989847,47966774,23073,250000000
lfp_t6plain_dst_s0,fp32,988,929,47989431,47966358,23073,250000000
lfp_t6plain_dst_s0,fp32,989,930,47988990,47965917,23073,250000000
lfp_t6plain_dst_s0,fp32,990,931,47988777,47965704,23073,250000000
lfp_t6plain_dst_s0,fp32,991,932,47988022,47964959,23063,250000000
lfp_t6plain_dst_s0,fp32,992,933,47987277,47964214,23063,250000000
lfp_t6plain_dst_s0,fp32,993,934,47986526,47963463,23063,250000000
lfp_t6plain_dst_s0,fp32,994,935,47985914,47962851,23063,250000000
lfp_t6plain_dst_s0,fp32,995,936,47985050,47961987,23063,250000000
lfp_t6plain_dst_s0,fp32,996,937,47984246,47961183,23063,250000000
lfp_t6plain_dst_s0,fp32,997,938,47983547,47960484,23063,250000000
lfp_t6plain_dst_s0,fp32,998,939,47982652,47959589,23063,250000000
lfp_t6plain_dst_s0,fp32,999,940,47981699,47958634,23065,250000000
lfp_t6plain_dst_s0,fp32,1000,941,47980853,47957788,23065,250000000
lfp_t6plain_dst_s0,fp32,1001,942,47980215,47957150,23065,250000000
lfp_t6plain_dst_s0,fp32,1002,943,47979178,47956113,23065,250000000
lfp_t6plain_dst_s0,fp32,1003,944,47978660,47955595,23065,250000000
lfp_t6plain_dst_s0,fp32,1004,945,47978224,47955159,23065,250000000
lfp_t6plain_dst_s0,fp32,1005,946,47977624,47954559,23065,250000000
lfp_t6plain_dst_s0,fp32,1006,947,47974513,47951448,23065,250000000
lfp_t6plain_dst_s0,fp32,1007,948,47970506,47947441,23065,250000000
lfp_t6plain_dst_s0,fp32,1008,949,47966693,47943628,23065,250000000
lfp_t6plain_dst_s0,fp32,1009,950,47963211,47940146,23065,250000000
lfp_t6plain_dst_s0,fp32,1010,951,47964257,47941192,23065,250000000
lfp_t6plain_dst_s0,fp32,1011,952,47965579,47942514,23065,250000000
lfp_t6plain_dst_s0,fp32,1012,953,47966304,47943239,23065,250000000
lfp_t6plain_dst_s0,fp32,1013,954,47967538,47944473,23065,250000000
lfp_t6plain_dst_s0,fp32,1014,955,47968751,47945686,23065,250000000
lfp_t6plain_dst_s0,fp32,1015,956,47970095,47947030,23065,250000000
lfp_t6plain_dst_s0,fp32,1016,957,47971625,47948560,23065,250000000
lfp_t6plain_dst_s0,fp32,1017,958,47973811,47950746,23065,250000000
lfp_t6plain_dst_s0,fp32,1018,959,47973896,47950831,23065,250000000
lfp_t6plain_dst_s0,fp32,1019,960,47974334,47951269,23065,250000000
lfp_t6plain_dst_s0,fp32,1020,961,47974621,47951556,23065,250000000
lfp_t6plain_dst_s0,fp32,1021,962,47974844,47951779,23065,250000000
lfp_t6plain_dst_s0,fp32,1022,963,47975197,47952132,23065,250000000
lfp_t6plain_dst_s0,fp32,1023,964,47975331,47952266,23065,250000000
lfp_t6plain_dst_s0,fp32,1024,965,47975654,47952589,23065,250000000
lfp_t6plain_dst_s0,fp32,1025,966,47975731,47952666,23065,250000000
lfp_t6plain_dst_s0,fp32,1026,967,47975753,47952688,23065,250000000
lfp_t6plain_dst_s0,fp32,1027,968,47975347,47952282,23065,250000000
lfp_t6plain_dst_s0,fp32,1028,969,47975619,47952554,23065,250000000
lfp_t6plain_dst_s0,fp32,1029,970,47975966,47952901,23065,250000000
lfp_t6plain_dst_s0,fp32,1030,971,47976261,47953196,23065,250000000
lfp_t6plain_dst_s0,fp32,1031,972,47976423,47953349,23074,250000000
lfp_t6plain_dst_s0,fp32,1032,973,47976510,47953447,23063,250000000
lfp_t6plain_dst_s0,fp32,1033,974,47976882,47953819,23063,250000000
lfp_t6plain_dst_s0,fp32,1034,975,47977492,47954429,23063,250000000
lfp_t6plain_dst_s0,fp32,1035,976,47977858,47954795,23063,250000000
lfp_t6plain_dst_s0,fp32,1036,977,47978450,47955387,23063,250000000
lfp_t6plain_dst_s0,fp32,1037,978,47979262,47956199,23063,250000000
lfp_t6plain_dst_s0,fp32,1038,979,47979720,47956657,23063,250000000
lfp_t6plain_dst_s0,fp32,1039,980,47980674,47957603,23071,250000000
lfp_t6plain_dst_s0,fp32,1040,981,47982042,47958971,23071,250000000
lfp_t6plain_dst_s0,fp32,1041,982,47982214,47959143,23071,250000000
lfp_t6plain_dst_s0,fp32,1042,983,47982116,47959045,23071,250000000
lfp_t6plain_dst_s0,fp32,1043,984,47981767,47958696,23071,250000000
lfp_t6plain_dst_s0,fp32,1044,985,47981276,47958205,23071,250000000
lfp_t6plain_dst_s0,fp32,1045,986,47981224,47958153,23071,250000000
lfp_t6plain_dst_s0,fp32,1046,987,47980731,47957660,23071,250000000
lfp_t6plain_dst_s0,fp32,1047,988,47980168,47957095,23073,250000000
lfp_t6plain_dst_s0,fp32,1048,989,47977761,47954690,23071,250000000
lfp_t6plain_dst_s0,fp32,1049,990,47976942,47953871,23071,250000000
lfp_t6plain_dst_s0,fp32,1050,991,47976930,47953859,23071,250000000
lfp_t6plain_dst_s0,fp32,1051,992,47976792,47953721,23071,250000000
lfp_t6plain_dst_s0,fp32,1052,993,47976348,47953275,23073,250000000
lfp_t6plain_dst_s0,fp32,1053,994,47975973,47952902,23071,250000000
lfp_t6plain_dst_s0,fp32,1054,995,47975590,47952519,23071,250000000
lfp_t6plain_dst_s0,fp32,1055,996,47975408,47952337,23071,250000000
lfp_t6plain_dst_s0,fp32,1056,997,47975163,47952092,23071,250000000
lfp_t6plain_dst_s0,fp32,1057,998,47975047,47951976,23071,250000000
lfp_t6plain_dst_s0,fp32,1058,999,47975079,47952008,23071,250000000
lfp_t6plain_dst_s0,fp32,1059,1000,47975224,47952153,23071,250000000
lfp_t6plain_dst_s0,fp32,1060,1001,47974937,47951866,23071,250000000
lfp_t6plain_dst_s0,fp32,1061,1002,47974829,47951758,23071,250000000
lfp_t6plain_dst_s0,fp32,1062,1003,47974688,47951617,23071,250000000
lfp_t6plain_dst_s0,fp32,1063,1004,47974592,47951521,23071,250000000
lfp_t6plain_dst_s0,fp32,1064,1005,47974708,47951637,23071,250000000
lfp_t6plain_dst_s0,fp32,1065,1006,47974776,47951705,23071,250000000
lfp_t6plain_dst_s0,fp32,1066,1007,47974966,47951895,23071,250000000
lfp_t6plain_dst_s0,fp32,1067,1008,47975233,47952162,23071,250000000
lfp_t6plain_dst_s0,fp32,1068,1009,47975405,47952334,23071,250000000
lfp_t6plain_dst_s0,fp32,1069,1010,47975780,47952709,23071,250000000
lfp_t6plain_dst_s0,fp32,1070,1011,47976458,47953387,23071,250000000
lfp_t6plain_dst_s0,fp32,1071,1012,47977195,47954124,23071,250000000
lfp_t6plain_dst_s0,fp32,1072,1013,47977619,47954548,23071,250000000
lfp_t6plain_dst_s0,fp32,1073,1014,47978122,47955051,23071,250000000
lfp_t6plain_dst_s0,fp32,1074,1015,47978579,47955508,23071,250000000
lfp_t6plain_dst_s0,fp32,1075,1016,47978995,47955924,23071,250000000
lfp_t6plain_dst_s0,fp32,1076,1017,47979325,47956254,23071,250000000
lfp_t6plain_dst_s0,fp32,1077,1018,47979163,47956092,23071,250000000
lfp_t6plain_dst_s0,fp32,1078,1019,47978637,47955566,23071,250000000
lfp_t6plain_dst_s0,fp32,1079,1020,47977824,47954753,23071,250000000
lfp_t6plain_dst_s0,fp32,1080,1021,47978610,47955537,23073,250000000
lfp_t6plain_dst_s0,fp32,1081,1022,47979475,47956404,23071,250000000
lfp_t6plain_dst_s0,fp32,1082,1023,47980242,47957169,23073,250000000
